sample,fastq_1,fastq_2,batch,run
T1-154-2011-656,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-154-2011-656_S57_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-154-2011-656_S57_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-155-2011-658,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-155-2011-658_S71_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-155-2011-658_S71_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-160-2011-672,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-160-2011-672_S46_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-160-2011-672_S46_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-16-2009-5,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-16-2009-5_S23_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-16-2009-5_S23_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-163-2011-677,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-163-2011-677_S70_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-163-2011-677_S70_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-165-2011-679,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-165-2011-679_S41_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-165-2011-679_S41_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-170-2011-702,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-170-2011-702_S49_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-170-2011-702_S49_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-17-2009-1,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-17-2009-1_S37_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-17-2009-1_S37_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-172-2011-711,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-172-2011-711_S5_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-172-2011-711_S5_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-173-2011-718,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-173-2011-718_S16_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-173-2011-718_S16_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-174-2011-715,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-174-2011-715_S9_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-174-2011-715_S9_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-178-2011-739,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-178-2011-739_S69_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-178-2011-739_S69_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-18-2009-2,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-18-2009-2_S16_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-18-2009-2_S16_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-183-2011-765,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-183-2011-765_S7_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-183-2011-765_S7_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-193-2011-824,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-193-2011-824_S9_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-193-2011-824_S9_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-195-2011-823,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-195-2011-823_S11_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-195-2011-823_S11_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-197-2011-825,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-197-2011-825_S44_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-197-2011-825_S44_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-198-2011-788,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-198-2011-788_S58_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-198-2011-788_S58_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-20-2009-4,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-20-2009-4_S15_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-20-2009-4_S15_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-203-2011-831,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-203-2011-831_S67_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-203-2011-831_S67_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-207-2011-834,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-207-2011-834_S35_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-207-2011-834_S35_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-208-2012-838,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-208-2012-838_S13_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-208-2012-838_S13_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-210-2012-839,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-210-2012-839_S63_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-210-2012-839_S63_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-216-2012-853,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-216-2012-853_S6_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-216-2012-853_S6_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-218-2012-851,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-218-2012-851_S72_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-218-2012-851_S72_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-219-2012-854,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-219-2012-854_S27_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-219-2012-854_S27_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-222-2012-855,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-222-2012-855_S5_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-222-2012-855_S5_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-223-2012-856,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-223-2012-856_S46_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-223-2012-856_S46_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-226-2012-870,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-226-2012-870_S45_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-226-2012-870_S45_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-230-2012-924,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-230-2012-924_S36_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-230-2012-924_S36_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-233-2012-939,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-233-2012-939_S38_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-233-2012-939_S38_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-235-2012-929,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-235-2012-929_S4_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-235-2012-929_S4_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-236-2012-940,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-236-2012-940_S68_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-236-2012-940_S68_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-248-2012-958,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-248-2012-958_S34_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-248-2012-958_S34_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-249-2012-1085,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-249-2012-1085_S60_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-249-2012-1085_S60_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-255-2012-977,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-255-2012-977_S40_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-255-2012-977_S40_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-261-2012-978,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-261-2012-978_S12_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-261-2012-978_S12_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-264-2012-989,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-264-2012-989_S62_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-264-2012-989_S62_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-265-2012-1112,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-265-2012-1112_S33_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-265-2012-1112_S33_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-266-2012-1161,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-266-2012-1161_S61_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-266-2012-1161_S61_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-279-2012-1381,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-279-2012-1381_S42_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-279-2012-1381_S42_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-281-2012-1260,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-281-2012-1260_S17_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-281-2012-1260_S17_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-286-2013-1504,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-286-2013-1504_S12_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-286-2013-1504_S12_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-289-2013-1514,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-289-2013-1514_S29_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-289-2013-1514_S29_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-290-2013-1517,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-290-2013-1517_S28_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-290-2013-1517_S28_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-293-2013-1542,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-293-2013-1542_S3_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-293-2013-1542_S3_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-300-2013-1645,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-300-2013-1645_S34_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-300-2013-1645_S34_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-30-2009-10,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-30-2009-10_S18_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-30-2009-10_S18_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-308-2013-1670,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-308-2013-1670_S41_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-308-2013-1670_S41_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-310-2013-1704,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-310-2013-1704_S40_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-310-2013-1704_S40_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-311-2013-1734,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-311-2013-1734_S34_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-311-2013-1734_S34_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-317-2013-1768,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-317-2013-1768_S48_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-317-2013-1768_S48_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-328-2013-2030,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-328-2013-2030_S19_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-328-2013-2030_S19_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-332-2013-2051,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-332-2013-2051_S8_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-332-2013-2051_S8_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-333-2013-2068,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-333-2013-2068_S39_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-333-2013-2068_S39_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-337-2013-2156,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-337-2013-2156_S33_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-337-2013-2156_S33_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-338-2013-2158,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-338-2013-2158_S36_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-338-2013-2158_S36_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-345-2013-2295,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-345-2013-2295_S37_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-345-2013-2295_S37_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-346-2013-2298,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-346-2013-2298_S48_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-346-2013-2298_S48_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-351-2013-2350,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-351-2013-2350_S45_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-351-2013-2350_S45_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-358-2013-2537,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-358-2013-2537_S31_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-358-2013-2537_S31_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-360-2013-2573,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-360-2013-2573_S38_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-360-2013-2573_S38_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-526-2015-1224,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-526-2015-1224_S88_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-526-2015-1224_S88_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-529-2015-1288,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-529-2015-1288_S82_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-529-2015-1288_S82_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-530-2015-1355,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-530-2015-1355_S39_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-530-2015-1355_S39_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-548-2015-1540,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-548-2015-1540_S64_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-548-2015-1540_S64_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-61-2010-21,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-61-2010-21_S26_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-61-2010-21_S26_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-64-2010-23,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-64-2010-23_S25_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-64-2010-23_S25_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-65-2010-22,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-65-2010-22_S2_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-65-2010-22_S2_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-679-2016-852,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-679-2016-852_S171_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-679-2016-852_S171_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-69-2010-29,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-69-2010-29_S4_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-69-2010-29_S4_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-70-2010-25,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-70-2010-25_S14_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-70-2010-25_S14_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-721-2017-216,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-721-2017-216_S17_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-721-2017-216_S17_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-72-2010-31,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-72-2010-31_S17_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-72-2010-31_S17_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-724-2017-30,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-724-2017-30_S9_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-724-2017-30_S9_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-725-2017-4,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-725-2017-4_S81_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-725-2017-4_S81_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-728-2017-217,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-728-2017-217_S20_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-728-2017-217_S20_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-729-2017-54,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-729-2017-54_S2_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-729-2017-54_S2_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-730-2017-47,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-730-2017-47_S18_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-730-2017-47_S18_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-770-2017-830,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-770-2017-830_S42_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-770-2017-830_S42_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-771-2017-825,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-771-2017-825_S36_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-771-2017-825_S36_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-772-2017-814,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-772-2017-814_S32_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-772-2017-814_S32_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-773-2017-812,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-773-2017-812_S41_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-773-2017-812_S41_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-776-2017-868,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-776-2017-868_S40_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-776-2017-868_S40_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-79-2010-34,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-79-2010-34_S20_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-79-2010-34_S20_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-87-2010-37,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-87-2010-37_S22_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-87-2010-37_S22_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
T1-XX-2012-857,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2012-857_S43_R1_001.fastq.gz,/labs/jandr/walter/tb/data/IS-1018/Batch_2018-01-11/T1-XX-2012-857_S43_R2_001.fastq.gz,IS-1018,Batch_2018-01-11
