sample,fastq_1,fastq_2,batch,run
6150,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/6150_S15_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/6150_S15_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
6470,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/6470_S16_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/6470_S16_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
7027,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/7027_S17_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/7027_S17_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
7033,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/7033_S18_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/7033_S18_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
7056,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/7056_S19_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/7056_S19_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
7067,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/7067_S20_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/7067_S20_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
8020-sputum,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/8020-sputum_S11_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/8020-sputum_S11_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
8328-BC,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/8328-BC_S9_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/8328-BC_S9_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
8328-Food,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/8328-Food_S10_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/8328-Food_S10_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
H37RV,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/H37RV_S1_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/H37RV_S1_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
TBIRm1,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/TBIRm1_S2_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/TBIRm1_S2_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
TBIRm2,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/TBIRm2_S3_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT01_MtB_Baits-2021-09-17/TBIRm2_S3_L001_R2_001.fastq.gz,MT01_MtB_Baits-2021-09-17,MT01_MtB_Baits-2021-09-17
