sample,fastq_1,fastq_2,batch,run
7162,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/7162_S32_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/7162_S32_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
7432,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/7432_S28_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/7432_S28_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L3947,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L3947_S15_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L3947_S15_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4104,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4104_S21_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4104_S21_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4187,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4187_S14_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4187_S14_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4378,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4378_S18_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4378_S18_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4404,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4404_S4_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4404_S4_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L4426,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4426_S13_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L4426_S13_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5005,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5005_S22_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5005_S22_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5010,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5010_S17_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5010_S17_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5011,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5011_S16_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5011_S16_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L55555,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L55555_S8_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L55555_S8_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5639,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5639_S9_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5639_S9_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5693,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5693_S11_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5693_S11_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5793,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5793_S5_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5793_S5_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5853,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5853_S6_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5853_S6_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5928,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5928_S7_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5928_S7_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5938,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5938_S12_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5938_S12_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
L5977,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5977_S10_L001_R1_001.fastq.gz,/labs/jandr/walter/tb/data/MT02_MTB_2021-10-29/L5977_S10_L001_R2_001.fastq.gz,MT02_MTB_2021-10-29,MT02_MTB_2021-10-29
